date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:13:13	22237/22237	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:13%20GMT	https://www.cs.umb.edu:443/people/Elif_Gurel/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/Elif_Gurel/index.html	(from https://www.cs.umb.edu:443/people/staff/)
16:13:13	21735/21735	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:13%20GMT	https://www.cs.umb.edu:443/people/John_Lewis/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/John_Lewis/index.html	(from https://www.cs.umb.edu:443/people/staff/)
16:13:14	22575/22575	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:13%20GMT	https://www.cs.umb.edu:443/people/Rick_Martin/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/Rick_Martin/index.html	(from https://www.cs.umb.edu:443/people/staff/)
16:13:14	22268/22268	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:14%20GMT	https://www.cs.umb.edu:443/people/Antonio_Pera/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/Antonio_Pera/index.html	(from https://www.cs.umb.edu:443/people/staff/)
16:13:14	22075/22075	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:14%20GMT	https://www.cs.umb.edu:443/people/William_Perry/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/William_Perry/index.html	(from https://www.cs.umb.edu:443/people/staff/)
16:13:14	27/27	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2026%20Dec%202019%2021:13:14%20GMT	https://www.cs.umb.edu:443/people/staff/administrative/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/staff/administrative/index.html	(from https://www.cs.umb.edu:443/)
16:13:15	22805/22805	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:15%20GMT	https://www.cs.umb.edu:443/people/Craig_Yu/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/Craig_Yu/index.html	(from https://www.cs.umb.edu:443/research/funding/)
16:13:15	21586/21586	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:15%20GMT	https://www.cs.umb.edu:443/news_and_events/events_calendar/285/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/events_calendar/285/index.html	(from https://www.cs.umb.edu:443/news_and_events/events_calendar/)
16:13:15	27/27	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2026%20Dec%202019%2021:13:15%20GMT	https://www.cs.umb.edu:443/people/staff/technical_support/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/staff/technical_support/index.html	(from https://www.cs.umb.edu:443/)
16:13:16	22714/22714	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:15%20GMT	https://www.cs.umb.edu:443/news_and_events/events_calendar/286/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/events_calendar/286/index.html	(from https://www.cs.umb.edu:443/news_and_events/events_calendar/)
16:13:16	22801/22801	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:16%20GMT	https://www.cs.umb.edu:443/news_and_events/events_calendar/284/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/events_calendar/284/index.html	(from https://www.cs.umb.edu:443/news_and_events/events_calendar/)
16:13:16	21704/21704	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:16%20GMT	https://www.cs.umb.edu:443/news_and_events/events_calendar/283/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/events_calendar/283/index.html	(from https://www.cs.umb.edu:443/news_and_events/events_calendar/)
16:13:16	22739/22739	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:16%20GMT	https://www.cs.umb.edu:443/news_and_events/events_calendar/282/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/events_calendar/282/index.html	(from https://www.cs.umb.edu:443/news_and_events/events_calendar/)
16:13:17	22705/22705	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:17%20GMT	https://www.cs.umb.edu:443/news_and_events/colloquia/286/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/colloquia/286/index.html	(from https://www.cs.umb.edu:443/news_and_events/colloquia/)
16:13:17	21577/21577	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:17%20GMT	https://www.cs.umb.edu:443/news_and_events/colloquia/285/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/colloquia/285/index.html	(from https://www.cs.umb.edu:443/news_and_events/colloquia/)
16:13:17	22792/22792	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:17%20GMT	https://www.cs.umb.edu:443/news_and_events/colloquia/284/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/colloquia/284/index.html	(from https://www.cs.umb.edu:443/news_and_events/colloquia/)
16:13:17	21695/21695	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:17%20GMT	https://www.cs.umb.edu:443/news_and_events/colloquia/283/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/colloquia/283/index.html	(from https://www.cs.umb.edu:443/news_and_events/colloquia/)
16:13:18	21089/21089	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:18%20GMT	https://www.cs.umb.edu:443/news_and_events/announcements/386/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/announcements/386/index.html	(from https://www.cs.umb.edu:443/news_and_events/announcements/)
16:13:18	20758/20758	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:18%20GMT	https://www.cs.umb.edu:443/news_and_events/announcements/385/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/announcements/385/index.html	(from https://www.cs.umb.edu:443/news_and_events/announcements/)
16:13:18	24939/24939	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:18%20GMT	https://www.cs.umb.edu:443/news_and_events/jobs_and_internships/388/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/jobs_and_internships/388/index.html	(from https://www.cs.umb.edu:443/news_and_events/jobs_and_internships/)
16:13:18	23042/23042	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:18%20GMT	https://www.cs.umb.edu:443/news_and_events/jobs_and_internships/387/	/home/d/websites/UMBCS/www.cs.umb.edu_443/news_and_events/jobs_and_internships/387/index.html	(from https://www.cs.umb.edu:443/news_and_events/jobs_and_internships/)
16:13:19	381/381	---M--	401	error ('Unauthorized')	text/html	date:Thu,%2026%20Dec%202019%2021:13:19%20GMT	https://www.cs.umb.edu:443/staffdocs/facdocsindex.html	/home/d/websites/UMBCS/www.cs.umb.edu_443/staffdocs/facdocsindex.html	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:20	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:20%20GMT	https://www.cs.umb.edu:443/media/documents/Nonimmigrant_Visa_Options_after_Practical_Training.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/Nonimmigrant_Visa_Options_after_Practical_Training.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:21	214/214	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:21%20GMT	https://www.cs.umb.edu:443/women_in_science/	/home/d/websites/UMBCS/www.cs.umb.edu_443/women_in_science/index.html	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:22	279526/279526	---M--	200	added ('OK')	application/pdf	etag:%22443e6-54cfa95371997%22	https://www.cs.umb.edu:443/media/documents/2017.03.20_CSIT_Ugrad_Advising_Holds_-_Resources_Page.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/2017.03.20_CSIT_Ugrad_Advising_Holds_-_Resources_Page.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:24	53982/53982	---M--	200	added ('OK')	application/pdf	etag:%22d2de-585cb8a08a6b0%22	https://www.cs.umb.edu:443/media/documents/IT-BS_advising.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/IT-BS_advising.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:25	642267/642267	---M--	200	added ('OK')	application/pdf	etag:%229ccdb-57b05be995610%22	https://www.cs.umb.edu:443/media/documents/CS-BA-Advising.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/CS-BA-Advising.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:26	186331/186331	---M--	200	added ('OK')	application/pdf	etag:%222d7db-54cfa953b9ddf%22	https://www.cs.umb.edu:443/media/documents/immunization-holds.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/immunization-holds.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:27	759780/759780	---M--	200	added ('OK')	application/pdf	etag:%22b97e4-57b05c05a14c6%22	https://www.cs.umb.edu:443/media/documents/CS-BS-Advising.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/CS-BS-Advising.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:27	334842/334842	---M--	200	added ('OK')	application/pdf	etag:%2251bfa-54cfa95348952%22	https://www.cs.umb.edu:443/media/documents/2017.03.20_CS_Grad_Advising_Holds_-_Resources_Page.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/2017.03.20_CS_Grad_Advising_Holds_-_Resources_Page.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:28	247547/247547	---M--	200	added ('OK')	application/pdf	etag:%223c6fb-55f17ca304d53%22	https://www.cs.umb.edu:443/media/documents/CS_Graduate_Advising_Form_-_PHD.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/CS_Graduate_Advising_Form_-_PHD.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:29	178302/178302	---M--	200	added ('OK')	application/pdf	etag:%222b87e-55f17d3d08bd2%22	https://www.cs.umb.edu:443/media/documents/CS_Graduate_Advising_Form_-_MS_DBTC.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/CS_Graduate_Advising_Form_-_MS_DBTC.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:31	456439/456439	---M--	200	added ('OK')	application/pdf	etag:%226f6f7-587ae4b33d8d5%22	https://www.cs.umb.edu:443/media/documents/2019.04.29_CS_Honors_Thesis_Application_in_use.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/2019.04.29_CS_Honors_Thesis_Application_in_use.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:31	127367/127367	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%221f187-54cfa953832d9%22	https://www.cs.umb.edu:443/media/documents/seminar_event.docx	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/seminar_event.docx	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:33	209663/209663	---M--	200	added ('OK')	application/pdf	etag:%22332ff-54cfa9539e85c%22	https://www.cs.umb.edu:443/media/documents/CS_dept_IT_Policies.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/CS_dept_IT_Policies.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:33	2476/2476	---M--	200	added ('OK')	image/png	etag:%229ac-54cb40b5dd473%22	https://www.cs.umb.edu:443/static/images/demo/gallery/1.png	/home/d/websites/UMBCS/www.cs.umb.edu_443/static/images/demo/gallery/1.png	(from https://www.cs.umb.edu:443/people/Debbie_Wade//)
16:13:33	727902/727902	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22b1b5e-54cfa952f1aa9%22	https://www.cs.umb.edu:443/media/documents/dissertation_event.docx	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/dissertation_event.docx	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:34	87/87	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:34%20GMT	https://www.cs.umb.edu:443/www/sp/about/	/home/d/websites/UMBCS/www.cs.umb.edu_443/www/sp/about/index.html	(from https://www.cs.umb.edu:443/sp/about/facilities/policies/)
16:13:34	78/78	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:34%20GMT	https://www.cs.umb.edu:443/www/	/home/d/websites/UMBCS/www.cs.umb.edu_443/www/index.html	(from https://www.cs.umb.edu:443/sp/about/facilities/policies/)
16:13:34	98/98	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:34%20GMT	https://www.cs.umb.edu:443/www/sp/about/facilities/	/home/d/websites/UMBCS/www.cs.umb.edu_443/www/sp/about/facilities/index.html	(from https://www.cs.umb.edu:443/sp/about/facilities/policies/)
16:13:34	102/102	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:34%20GMT	https://www.cs.umb.edu:443/www/sp/resources/other/faqs/	/home/d/websites/UMBCS/www.cs.umb.edu_443/www/sp/resources/other/faqs/index.html	(from https://www.cs.umb.edu:443/sp/about/facilities/policies/)
16:13:35	99/99	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:35%20GMT	https://www.cs.umb.edu:443/academics/courses/CS320L/	/home/d/websites/UMBCS/www.cs.umb.edu_443/academics/courses/CS320L/index.html	(from https://www.cs.umb.edu:443/academics/courses/CS615/)
16:13:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Dec%202019%2021:13:35%20GMT	https://www.cs.umb.edu:443/academics/courses/CS341	/home/d/websites/UMBCS/www.cs.umb.edu_443/academics/courses/CS341	(from https://www.cs.umb.edu:443/academics/courses/CS446/)
16:13:37	21431/21431	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Dec%202019%2021:13:37%20GMT	https://www.cs.umb.edu:443/academics/courses/CS641/	/home/d/websites/UMBCS/www.cs.umb.edu_443/academics/courses/CS641/index.html	(from https://www.cs.umb.edu:443/academics/courses/CS644/)
16:13:37	456432/456432	---M--	200	added ('OK')	application/pdf	etag:%226f6f0-587ae4537248f%22	https://www.cs.umb.edu/media/documents/Computer_Science_Honors_Thesis_Application_in_use.pdf	/home/d/websites/UMBCS/www.cs.umb.edu/media/documents/Computer_Science_Honors_Thesis_Application_in_use.pdf	(from https://www.cs.umb.edu:443/academics/courses/CS498/)
16:13:37	49755/49755	---M--	200	added ('OK')	application/pdf	etag:%22c25b-589a5df47e9c3%22	https://www.cs.umb.edu/media/documents/MSPhD_Proposal-Defense_Procedure.pdf	/home/d/websites/UMBCS/www.cs.umb.edu/media/documents/MSPhD_Proposal-Defense_Procedure.pdf	(from https://www.cs.umb.edu:443/academics/courses/CS899/)
16:13:38	33121/33121	---M--	200	added ('OK')	image/jpeg	etag:%228161-597e2c44f8e79%22	https://www.cs.umb.edu:443/media/img/personnel/Fatemah_Afrasiabi.JPG	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/personnel/Fatemah_Afrasiabi.jpg	(from https://www.cs.umb.edu:443/people/Fatemeh_Afrasiabi/)
16:13:39	99/99	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:38%20GMT	https://www.cs.umb.edu:443/academics/courses/CS114L/	/home/d/websites/UMBCS/www.cs.umb.edu_443/academics/courses/CS114L/index.html	(from https://www.cs.umb.edu:443/academics/courses/IT114L/)
16:13:39	98/98	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:38%20GMT	https://www.cs.umb.edu:443/academics/courses/IT425/	/home/d/websites/UMBCS/www.cs.umb.edu_443/academics/courses/IT425/index.html	(from https://www.cs.umb.edu:443/academics/courses/IT485/)
16:13:39	15061/15061	---M--	200	added ('OK')	image/jpeg	etag:%223ad5-54cfa9524ba56%22	https://www.cs.umb.edu:443/media/img/personnel/ping_chen.jpg	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/personnel/ping_chen.jpg	(from https://www.cs.umb.edu:443/people/Ping_Chen/)
16:13:40	24368/24368	---M--	200	added ('OK')	image/jpeg	etag:%225f30-54cfa95266fd9%22	https://www.cs.umb.edu:443/media/img/personnel/Lap-Fai_Yu.jpg	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/personnel/Lap-Fai_Yu.jpg	(from https://www.cs.umb.edu:443/people/Craig_Yu/)
16:13:40	27/27	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2026%20Dec%202019%2021:13:40%20GMT	https://www.cs.umb.edu:443/people/staff/administrative/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/staff/administrative/index.html	(from https://www.cs.umb.edu:443/)
16:13:40	27/27	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2026%20Dec%202019%2021:13:40%20GMT	https://www.cs.umb.edu:443/people/staff/technical_support/	/home/d/websites/UMBCS/www.cs.umb.edu_443/people/staff/technical_support/index.html	(from https://www.cs.umb.edu:443/)
16:13:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:41%20GMT	https://www.cs.umb.edu:443/media/img/mainpage/IMG_1461.jpg	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/mainpage/IMG_1461.jpg	(from https://www.cs.umb.edu:443/)
16:13:42	102/102	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:42%20GMT	https://www.cs.umb.edu:443/img/glyphicons-halflings.png	/home/d/websites/UMBCS/www.cs.umb.edu_443/img/glyphicons-halflings.png	(from https://www.cs.umb.edu:443/static/bootstrap.min.css)
16:13:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:41%20GMT	https://www.cs.umb.edu:443/media/img/mainpage/IMG_1030.jpg	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/mainpage/IMG_1030.jpg	(from https://www.cs.umb.edu:443/)
16:13:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:41%20GMT	https://www.cs.umb.edu:443/umbcs/documents/CS_dept_IT_Policies.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/umbcs/documents/CS_dept_IT_Policies.pdf	(from https://www.cs.umb.edu:443/)
16:13:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:41%20GMT	https://www.cs.umb.edu:443/media/img/regular/unix_lab14.jpg	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/regular/unix_lab14.jpg	(from https://www.cs.umb.edu:443/sp/about/facilities/)
16:13:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:43%20GMT	https://www.cs.umb.edu:443/media/img/regular/war_room.jpg	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/regular/war_room.jpg	(from https://www.cs.umb.edu:443/sp/about/facilities/)
16:13:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:43%20GMT	https://www.cs.umb.edu/media/img/regular/Web_Lab_1.jpg	/home/d/websites/UMBCS/www.cs.umb.edu/media/img/regular/Web_Lab_1.jpg	(from https://www.cs.umb.edu:443/sp/about/facilities/)
16:13:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:43%20GMT	https://www.cs.umb.edu/media/img/regular/Web_Lab_2.jpg	/home/d/websites/UMBCS/www.cs.umb.edu/media/img/regular/Web_Lab_2.jpg	(from https://www.cs.umb.edu:443/sp/about/facilities/)
16:13:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:43%20GMT	https://www.cs.umb.edu/media/img/regular/IT_Lab_1.jpg	/home/d/websites/UMBCS/www.cs.umb.edu/media/img/regular/IT_Lab_1.jpg	(from https://www.cs.umb.edu:443/sp/about/facilities/)
16:13:44	108/108	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Dec%202019%2021:13:44%20GMT	https://www.cs.umb.edu:443/img/glyphicons-halflings-white.png	/home/d/websites/UMBCS/www.cs.umb.edu_443/img/glyphicons-halflings-white.png	(from https://www.cs.umb.edu:443/static/bootstrap.min.css)
16:13:45	619094/619094	URF---	200	added ('OK%20(cached)')	application/pdf		https://www.umb.edu/editor_uploads/images/registrar/UndergradCertificateProgramApplication_Sp18_v2.pdf	/home/d/websites/UMBCS/www.umb.edu/editor_uploads/images/registrar/UndergradCertificateProgramApplication_Sp18_v2.pdf	(from https://www.cs.umb.edu:443/sp/academics/certificate_programs/undergraduate/)
16:13:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:45%20GMT	https://www.cs.umb.edu/media/documents/2019.03.25_Campus_Center_Transportation_Map.pdf	/home/d/websites/UMBCS/www.cs.umb.edu/media/documents/2019.03.25_Campus_Center_Transportation_Map.pdf	(from https://www.cs.umb.edu:443/sp/getting_here/campus_map/)
16:13:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:45%20GMT	https://www.cs.umb.edu/media/documents/third_floor_map.pdf	/home/d/websites/UMBCS/www.cs.umb.edu/media/documents/third_floor_map.pdf	(from https://www.cs.umb.edu:443/sp/getting_here/campus_map/)
16:13:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:45%20GMT	https://www.cs.umb.edu/media/img/regular/IT_Lab_2.jpg	/home/d/websites/UMBCS/www.cs.umb.edu/media/img/regular/IT_Lab_2.jpg	(from https://www.cs.umb.edu:443/sp/about/facilities/)
16:13:47	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:46%20GMT	https://www.cs.umb.edu:443/media/img/personnel/Kenneth_K_Fletcher.jpg	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/personnel/Kenneth_K_Fletcher.jpg	(from https://www.cs.umb.edu:443/people/faculty/)
16:13:47	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:46%20GMT	https://www.cs.umb.edu:443/media/img/personnel/Gabriel_Ghinita.jpg	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/personnel/Gabriel_Ghinita.jpg	(from https://www.cs.umb.edu:443/people/faculty/)
16:13:47	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:46%20GMT	https://www.cs.umb.edu:443/media/img/personnel/Robert_Morris.jpg	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/img/personnel/Robert_Morris.jpg	(from https://www.cs.umb.edu:443/people/faculty/)
16:13:47	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:46%20GMT	https://www.cs.umb.edu:443/media/documents/2017.03.20_CSIT_Ugrad_Advising_Holds_-_Resources_Page.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/2017.03.20_CSIT_Ugrad_Advising_Holds_-_Resources_Page.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:47	7114/7114	---M-Z	200	added ('OK')	text/css	etag:%221bca-54cb40b5de413-gzip%22	https://www.cs.umb.edu:443/static/layout/scripts/nivo-lightbox/nivo-lightbox.min.css	/home/d/websites/UMBCS/www.cs.umb.edu_443/static/layout/scripts/nivo-lightbox/nivo-lightbox.min.css	(from https://www.cs.umb.edu:443/static/layout/styles/layout.css)
16:13:48	3400/3400	---M-Z	200	added ('OK')	text/css	etag:%22d48-54cb40b5e0353-gzip%22	https://www.cs.umb.edu:443/static/layout/styles/framework.css	/home/d/websites/UMBCS/www.cs.umb.edu_443/static/layout/styles/framework.css	(from https://www.cs.umb.edu:443/static/layout/styles/layout.css)
16:13:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:49%20GMT	https://www.cs.umb.edu:443/media/documents/CS-BA-Advising.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/CS-BA-Advising.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:49%20GMT	https://www.cs.umb.edu:443/media/documents/CS-BS-Advising.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/CS-BS-Advising.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:49%20GMT	https://www.cs.umb.edu:443/media/documents/immunization-holds.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/immunization-holds.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:49%20GMT	https://www.cs.umb.edu:443/media/documents/2017.03.20_CS_Grad_Advising_Holds_-_Resources_Page.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/2017.03.20_CS_Grad_Advising_Holds_-_Resources_Page.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:50	3358/3358	---M--	200	added ('OK')	image/gif	etag:%22d1e-54cb40b5dd473%22	https://www.cs.umb.edu:443/static/images/calendar.gif	/home/d/websites/UMBCS/www.cs.umb.edu_443/static/images/calendar.gif	(from https://www.cs.umb.edu:443/static/event.css)
16:13:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:51%20GMT	https://www.cs.umb.edu:443/media/documents/CS_Graduate_Advising_Form_-_MS_DBTC.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/CS_Graduate_Advising_Form_-_MS_DBTC.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:51%20GMT	https://www.cs.umb.edu:443/media/documents/CS_Graduate_Advising_Form_-_PHD.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/CS_Graduate_Advising_Form_-_PHD.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
16:13:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2026%20Dec%202019%2021:13:51%20GMT	https://www.cs.umb.edu:443/media/documents/2019.04.29_CS_Honors_Thesis_Application_in_use.pdf	/home/d/websites/UMBCS/www.cs.umb.edu_443/media/documents/2019.04.29_CS_Honors_Thesis_Application_in_use.pdf	(from https://www.cs.umb.edu:443/sp/resources/)
